game_language,game,model,experiment,instance,type,script,count
en,dond,deepseek-r1-distill-llama-70b-t1.0,coop_en,00013,thinking,Latin,2277
en,dond,deepseek-r1-distill-llama-70b-t1.0,coop_en,00013,response,Latin,248
en,dond,deepseek-r1-distill-llama-70b-t1.0,coop_en,00014,thinking,Latin,4360
en,dond,deepseek-r1-distill-llama-70b-t1.0,coop_en,00015,thinking,Latin,6935
en,dond,deepseek-r1-distill-llama-70b-t1.0,coop_en,00015,response,Latin,124
en,dond,deepseek-r1-distill-llama-70b-t1.0,coop_en,00012,thinking,Latin,2900
en,dond,deepseek-r1-distill-llama-70b-t1.0,coop_en,00012,response,Latin,137
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00005,thinking,Latin,7323
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00005,response,Latin,21
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00002,thinking,Latin,6421
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00002,response,Latin,121
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00003,thinking,Latin,3974
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00003,response,Latin,132
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00004,thinking,Latin,2576
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00004,response,Latin,94
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00017,thinking,Latin,19252
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00017,response,Latin,131
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00010,thinking,Latin,6245
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00019,thinking,Latin,13521
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00019,response,Latin,660
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00018,thinking,Latin,3506
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00018,response,Latin,138
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00011,thinking,Latin,4469
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00011,response,Latin,99
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00016,thinking,Latin,4379
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00008,thinking,Latin,2154
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00008,response,Latin,142
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00001,thinking,Latin,6442
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00001,response,Latin,373
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00006,thinking,Latin,1930
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00006,response,Latin,349
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00007,thinking,Latin,1379
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00007,response,Latin,24
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00000,thinking,Latin,1632
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00000,thinking,CJK,2
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00000,response,Latin,426
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00009,thinking,Latin,2965
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00009,response,Latin,106
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00013,thinking,Latin,4516
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00013,response,Latin,23
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00014,thinking,Latin,11767
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00014,response,Latin,240
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00015,thinking,Latin,3087
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00015,response,Latin,20
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00012,thinking,Latin,4870
en,dond,deepseek-r1-distill-llama-70b-t1.0,semi_en,00012,response,Latin,116
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00005,thinking,Latin,3016
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00005,response,Latin,529
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00002,thinking,Latin,7594
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00002,response,Latin,708
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00003,thinking,Latin,3364
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00003,response,Latin,350
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00004,thinking,Latin,7041
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00004,response,Latin,624
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00001,thinking,Latin,1920
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00001,response,Latin,668
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00000,thinking,Latin,2294
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_hard,00000,response,Latin,508
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00005,thinking,Latin,2526
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00005,response,Latin,205
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00002,thinking,Latin,10003
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00002,response,Latin,333
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00003,thinking,Latin,5540
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00003,response,Latin,240
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00004,thinking,Latin,684
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_hard,00004,response,Latin,229
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00005,thinking,Latin,3680
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00005,response,Latin,517
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00002,thinking,Latin,3808
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00002,response,Latin,534
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00003,thinking,Latin,2599
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00003,response,Latin,334
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00004,thinking,Latin,3706
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00004,response,Latin,722
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00001,thinking,Latin,5576
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00001,response,Latin,492
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00000,thinking,Latin,1388
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_negotiation_easy,00000,response,Latin,429
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00005,thinking,Latin,7219
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00005,response,Latin,112
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00002,thinking,Latin,4731
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00002,response,Latin,93
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00003,thinking,Latin,4239
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00003,response,Latin,142
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00004,thinking,Latin,3173
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00004,response,Latin,108
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00001,thinking,Latin,5512
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00001,response,Latin,105
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00000,thinking,Latin,3080
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_reasoning off_easy,00000,response,Latin,62
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00005,thinking,Latin,14450
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00005,response,Latin,305
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00002,thinking,Latin,5948
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00002,response,Latin,416
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00003,thinking,Latin,4519
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00003,response,Latin,415
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00004,thinking,Latin,7320
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00004,response,Latin,584
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00001,thinking,Latin,6267
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00001,response,Latin,438
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00000,thinking,Latin,4563
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_hard,00000,response,Latin,494
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00005,thinking,Latin,4540
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00005,response,Latin,436
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00002,thinking,Latin,7118
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00002,response,Latin,352
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00003,thinking,Latin,3958
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00003,response,Latin,302
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00004,thinking,Latin,7202
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00004,response,Latin,436
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00001,thinking,Latin,7880
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00001,response,Latin,385
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00000,thinking,Latin,6360
en,hot_air_balloon,gpt-oss-120b-t1.0,air_balloon_survival_en_complexity_easy,00000,response,Latin,561
en,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00002,thinking,Latin,251
en,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00002,response,Latin,33
en,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00001,thinking,Latin,89
en,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00001,response,Latin,85
en,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00000,thinking,Latin,143
en,clean_up,gpt-oss-120b-t1.0,0_easy_3obj_en,00000,response,Latin,64
en,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00002,thinking,Latin,521
en,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00002,response,Latin,96
en,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00001,thinking,Latin,78
en,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00001,response,Latin,103
en,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00000,thinking,Latin,70
en,clean_up,gpt-oss-120b-t1.0,0_easy_5obj_en,00000,response,Latin,105
en,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00002,thinking,Latin,491
en,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00002,response,Latin,77
en,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00001,thinking,Latin,315
en,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00001,response,Latin,86
en,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00000,thinking,Latin,468
en,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00000,thinking,Greek,1
en,clean_up,gpt-oss-120b-t1.0,0_easy_7obj_en,00000,response,Latin,34
en,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00002,thinking,Latin,35
en,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00002,response,Latin,54
en,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00001,thinking,Latin,305
en,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00001,response,Latin,76
en,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00000,thinking,Latin,405
en,clean_up,gpt-oss-120b-t1.0,1_medium_3obj_en,00000,response,Latin,56
en,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00002,thinking,Latin,263
en,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00002,response,Latin,59
en,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00001,thinking,Latin,78
en,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00001,response,Latin,83
en,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00000,thinking,Latin,101
en,clean_up,gpt-oss-120b-t1.0,1_medium_5obj_en,00000,response,Latin,52
en,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00002,thinking,Latin,109
en,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00002,response,Latin,51
en,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00001,thinking,Latin,52
en,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00001,response,Latin,39
en,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00000,thinking,Latin,212
en,clean_up,gpt-oss-120b-t1.0,1_medium_7obj_en,00000,response,Latin,41
en,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00002,thinking,Latin,182
en,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00002,response,Latin,54
en,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00001,thinking,Latin,112
en,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00001,response,Latin,91
en,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00000,thinking,Latin,199
en,clean_up,gpt-oss-120b-t1.0,2_hard_3obj_en,00000,response,Latin,55
en,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00002,thinking,Latin,526
en,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00002,response,Latin,172
en,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00001,thinking,Latin,96
en,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00001,response,Latin,128
en,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00000,thinking,Latin,1252
en,clean_up,gpt-oss-120b-t1.0,2_hard_7obj_en,00000,response,Latin,62
en,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00002,thinking,Latin,557
en,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00002,response,Latin,33
en,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00001,thinking,Latin,1664
en,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00001,response,Latin,34
en,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00000,thinking,Latin,39
en,clean_up,gpt-oss-120b-t1.0,2_hard_5obj_en,00000,response,Latin,57
en,dond,gpt-oss-120b-t1.0,coop_en,00005,thinking,Latin,3375
en,dond,gpt-oss-120b-t1.0,coop_en,00005,response,Latin,117
en,dond,gpt-oss-120b-t1.0,coop_en,00002,thinking,Latin,1907
en,dond,gpt-oss-120b-t1.0,coop_en,00002,response,Latin,66
en,dond,gpt-oss-120b-t1.0,coop_en,00003,thinking,Latin,1687
en,dond,gpt-oss-120b-t1.0,coop_en,00003,response,Latin,195
en,dond,gpt-oss-120b-t1.0,coop_en,00004,thinking,Latin,4295
en,dond,gpt-oss-120b-t1.0,coop_en,00004,response,Latin,92
en,dond,gpt-oss-120b-t1.0,coop_en,00017,thinking,Latin,2526
en,dond,gpt-oss-120b-t1.0,coop_en,00017,response,Latin,112
en,dond,gpt-oss-120b-t1.0,coop_en,00010,thinking,Latin,1479
en,dond,gpt-oss-120b-t1.0,coop_en,00010,response,Latin,145
en,dond,gpt-oss-120b-t1.0,coop_en,00019,thinking,Latin,869
en,dond,gpt-oss-120b-t1.0,coop_en,00019,response,Latin,193
en,dond,gpt-oss-120b-t1.0,coop_en,00018,thinking,Latin,992
en,dond,gpt-oss-120b-t1.0,coop_en,00018,response,Latin,85
en,dond,gpt-oss-120b-t1.0,coop_en,00011,thinking,Latin,2508
en,dond,gpt-oss-120b-t1.0,coop_en,00011,response,Latin,97
en,dond,gpt-oss-120b-t1.0,coop_en,00016,thinking,Latin,2216
en,dond,gpt-oss-120b-t1.0,coop_en,00016,response,Latin,76
en,dond,gpt-oss-120b-t1.0,coop_en,00008,thinking,Latin,1164
en,dond,gpt-oss-120b-t1.0,coop_en,00008,response,Latin,263
en,dond,gpt-oss-120b-t1.0,coop_en,00001,thinking,Latin,1851
en,dond,gpt-oss-120b-t1.0,coop_en,00001,response,Latin,21
en,dond,gpt-oss-120b-t1.0,coop_en,00006,thinking,Latin,858
en,dond,gpt-oss-120b-t1.0,coop_en,00006,response,Latin,97
en,dond,gpt-oss-120b-t1.0,coop_en,00007,thinking,Latin,1155
en,dond,gpt-oss-120b-t1.0,coop_en,00007,response,Latin,74
en,dond,gpt-oss-120b-t1.0,coop_en,00000,thinking,Latin,1661
en,dond,gpt-oss-120b-t1.0,coop_en,00000,response,Latin,65
en,dond,gpt-oss-120b-t1.0,coop_en,00009,thinking,Latin,1933
en,dond,gpt-oss-120b-t1.0,coop_en,00009,response,Latin,87
en,dond,gpt-oss-120b-t1.0,coop_en,00013,thinking,Latin,1515
en,dond,gpt-oss-120b-t1.0,coop_en,00013,response,Latin,117
en,dond,gpt-oss-120b-t1.0,coop_en,00014,thinking,Latin,1748
en,dond,gpt-oss-120b-t1.0,coop_en,00014,response,Latin,54
en,dond,gpt-oss-120b-t1.0,coop_en,00015,thinking,Latin,1658
en,dond,gpt-oss-120b-t1.0,coop_en,00015,response,Latin,42
en,dond,gpt-oss-120b-t1.0,coop_en,00012,thinking,Latin,1359
en,dond,gpt-oss-120b-t1.0,coop_en,00012,response,Latin,49
en,dond,gpt-oss-120b-t1.0,semi_en,00005,thinking,Latin,888
en,dond,gpt-oss-120b-t1.0,semi_en,00005,response,Latin,75
en,dond,gpt-oss-120b-t1.0,semi_en,00002,thinking,Latin,2063
en,dond,gpt-oss-120b-t1.0,semi_en,00002,response,Latin,27
en,dond,gpt-oss-120b-t1.0,semi_en,00003,thinking,Latin,945
en,dond,gpt-oss-120b-t1.0,semi_en,00003,response,Latin,65
en,dond,gpt-oss-120b-t1.0,semi_en,00004,thinking,Latin,1251
en,dond,gpt-oss-120b-t1.0,semi_en,00004,response,Latin,80
en,dond,gpt-oss-120b-t1.0,semi_en,00017,thinking,Latin,927
en,dond,gpt-oss-120b-t1.0,semi_en,00017,response,Latin,119
en,dond,gpt-oss-120b-t1.0,semi_en,00010,thinking,Latin,1374
en,dond,gpt-oss-120b-t1.0,semi_en,00010,response,Latin,65
en,dond,gpt-oss-120b-t1.0,semi_en,00019,thinking,Latin,700
en,dond,gpt-oss-120b-t1.0,semi_en,00019,response,Latin,24
en,dond,gpt-oss-120b-t1.0,semi_en,00018,thinking,Latin,1204
en,dond,gpt-oss-120b-t1.0,semi_en,00018,response,Latin,82
en,dond,gpt-oss-120b-t1.0,semi_en,00011,thinking,Latin,1877
en,dond,gpt-oss-120b-t1.0,semi_en,00011,response,Latin,123
en,dond,gpt-oss-120b-t1.0,semi_en,00016,thinking,Latin,408
en,dond,gpt-oss-120b-t1.0,semi_en,00016,response,Latin,30
en,dond,gpt-oss-120b-t1.0,semi_en,00008,thinking,Latin,1602
en,dond,gpt-oss-120b-t1.0,semi_en,00001,thinking,Latin,3258
en,dond,gpt-oss-120b-t1.0,semi_en,00001,response,Latin,72
en,dond,gpt-oss-120b-t1.0,semi_en,00006,thinking,Latin,1363
en,dond,gpt-oss-120b-t1.0,semi_en,00006,response,Latin,64
en,dond,gpt-oss-120b-t1.0,semi_en,00007,thinking,Latin,1368
en,dond,gpt-oss-120b-t1.0,semi_en,00007,response,Latin,30
en,dond,gpt-oss-120b-t1.0,semi_en,00000,thinking,Latin,1650
en,dond,gpt-oss-120b-t1.0,semi_en,00000,response,Latin,237
en,dond,gpt-oss-120b-t1.0,semi_en,00009,thinking,Latin,1539
en,dond,gpt-oss-120b-t1.0,semi_en,00009,response,Latin,129
en,dond,gpt-oss-120b-t1.0,semi_en,00013,thinking,Latin,1045
en,dond,gpt-oss-120b-t1.0,semi_en,00013,response,Latin,24
en,dond,gpt-oss-120b-t1.0,semi_en,00014,thinking,Latin,781
en,dond,gpt-oss-120b-t1.0,semi_en,00015,thinking,Latin,378
en,dond,gpt-oss-120b-t1.0,semi_en,00015,response,Latin,20
en,dond,gpt-oss-120b-t1.0,semi_en,00012,thinking,Latin,997
en,dond,gpt-oss-120b-t1.0,semi_en,00012,response,Latin,109
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00005,thinking,Latin,3548
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00005,response,Latin,412
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00002,thinking,Latin,2917
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00002,response,Latin,403
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00003,thinking,Latin,4925
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00003,thinking,CJK,3
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00003,response,Latin,399
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00004,thinking,Latin,18494
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00004,response,Latin,296
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00001,thinking,Latin,22313
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00001,response,Latin,422
en,hot_air_balloon,qwen3-next-80b-a3b-thinking-t1.0,air_balloon_survival_en_negotiation_hard,00000,thinking,Latin,5178
